Harry Church Oberholser;0
Ruth Lawrence;197
Willard Libby;1
David M. Young;191
Willem Alberda Van Ekenstein;0
Otto Schott;27
Emanuel Czuber;2
Robert E. Swain;0
Setsuro Ebashi;3
Alexander Pines;29
John A. List;39
Evan Flatow;14
Andreas Acrivos;7
Makram Nasri Kaiser;0
Svante August Arrhenius;0
Theodore Y. Wu;2
Agnes Arber;10
Lee Robins;1
Lodewijk Woltjer;2
Yulii Borisovich Khariton;67
Eugene Paul Wigner;0
Wolfgang Eisenmenger;1
Farish Jenkins;4
Roger Ronald Highfield;0
Gautam R Desiraju;0
George Ellery Hale;128
Yuri Yappa;0
Kenneth Brailey Cumberland;0
John Robert Vane;0
Jerry Nelson;652
Wilhelm Johannsen;59
Benjamin Castleman;4
Patrick Parfrey;5
Philipp Lenard;127
Igor Zevelev;3
Frank Oppenheimer;50
Jan L. A. van der Snepscheut;0
Alec Jeffreys;401
Maurice Vincent Wilkes;0
Oreste Piro;2
Sergo Mikoyan;15
Polykarp Kusch;1
Mariano Giaquinta;0
James A. Krumhansl;0
Gerson Goldhaber;0
Ivan Ivanovich Schmalhausen;0
Robert Banks;324
Bernard Tellegen;11
John Harsanyi;139
John R Krebs;0
George Perry;677
Robert A. Millikan;0
Ioannis Liritzis;27
Shiva Ayyadurai;0
Ray Blanchard;49
David Forbes Hendry;11
Gerald Meehl;0
Alojz Benac;0
George Nuttall;4
Vivian Lee;3983
Hans Georg Feichtinger;24
Linda Marie Abriola;0
Hendrik Van Brussel;10
Frederic Stanley Kipping;0
Dima Grigoriev;5
Georges Chapouthier;6
Charles Cotton;46
Bill Ayers;7635
Eric Nguyen;4208
Jacqueline K. Barton;0
Paul V. Kroskrity;0
Charles Donovan;5
Rajagopala Chidambaram;91
Izaak Kolthoff;0
Nicola Fusco;5
Vladimir Efroimson;0
Margaret Keyes;4
Alan Lloyd Hodgkin;60
Karl Menger;114
Kwanghee Lee;0
Richard S.J. Tol;0
H. Clyde Wilson;0
Lan Jen Chu;0
Melville Herskovits;0
Robert M. Metcalfe;8
Pervez Amirali Hoodbhoy;0
Paul Krugman;86
Ludwig Von Bertalanffy;52
Mstislav Keldysh;28
James Henderson Naismith;1
Joseph Rotblat;145
Edward Klima;0
Kyung-byung Yoon;0
Susan Leeman;4
Neil deGrasse Tyson;3169470
Elihu Thomson;110
Michael Bigg;43
Alan G. Marshall;11
Gerhard Andersson;21
David H. Hubel;67
Volker Berghahn;3
Nicholas Jose Talbot;0
Mary Florentine;7
David Hendricks Bergey;11
Marshall Rosenbluth;29
Peter B. Dervan;0
Edward Veitch;0
Emil Frei;11
Dimitris Nanopoulos;151
Shing-Tung Yau;280
Thomas Jefferson Jackson See;9
Conyer Heering;0
Marjorie Harris Carr;14
Frederic Calland Williams;5
Avinash Dixit;844
Gordon Pask;61
Werner Hildenbrand;0
Phillip A. Sharp;0
Ernest R. Davidson;5
Girsh Blumberg;2
Hermann A. Haus;0
Till Roenneberg;11
Roman Sexl;0
Thomas Woods;5
Hans Dieter Betz;6
Amartya Kumar Sen;87
Benjamin Whorf;0
Huda Zoghbi;86
Charles Stark Draper;0
Leonard Carlitz;15
Rodney Allen Brooks;5
Wassim Michael. Haddad;0
Erving Goffman;4476
Leonida Tonelli;11
Donald O. Hebb;14
von Karl Auwers;0
Gideon J. Mellenbergh;4
M J Xavier;0
Yash Pal;616
Benjamin Santer;0
Revaz Gamkrelidze;2
William K. Hartmann;19
John Moffat;53
Anatoly Alexandrovich Alexandrov;0
Frederick G. Donnan;62
Chunli Bai;0
Gordon Leslie Ada;1
Dirk Jan Struik;1
Martin Neil Huxley;0
Paul Karrer;0
Friedrich Kessler;0
Pat Easterling;0
George Lusztig;14
Mohammad Ali Modjtahedi;0
Jeroen van de Weijer;1
Luc-Normand Tellier;1
Martin Gruebele;72
Veerabhadran Ramanathan;99
Sergei Alexandrovich Zhevakin;0
Alfred Lodge;0
Ruth Rogan Benerito;0
Martin Buerger;0
Charles Kellaway;2
Colin Eaborn;3
Hugh Wilson;1380
Antoine Henri Becquerel;0
Petr Beckmann;33
John Little;904
Sibyl Martha Rock;0
Lev G. Schnirelmann;0
Charles Phelps Smyth;3
Norbert Walter;40
Franco Basaglia;6945
Herbert A. Simon;319
Charles Fillmore;1555
Eugene Dominic Genovese;0
Rashid Alievich Sunyaev;1
Anil Kakodkar;954
Leonidas Alaoglu;0
Dorothy Hill;12
James C. Stevens;2
Lise Meitner;1272
John Mather;6
Vijay S. Pande;65
David R. Liu;1
Irma Adelman;21
Francine D. Blau;10
William J. Barry;1
Alexandros Chapsiadis;0
Tamsin Wilton;12
Martin J. Taylor;8
Sir Arthur Lewis;0
George E. Palade;0
Paolo Boffetta;9
Dominic Alexander Sebastian Montserrat;3
Robert Folinsbee;1
William Jaco;5
George F. Carrier;0
Martin Wilhelm Kutta;0
Antonio Signorini;12
Duncan K. Foley;12
Franklin William Stahl;0
Bill Sutherland;68
Masayoshi Nagata;0
Alan Lindsay Mackay;2
Dorothy L. Njeuma;5
Walter Houser Brattain;134
John Johnston Oneill;0
Herman Verlinde;2
Bonnie Ruth Strickland;0
Helen Blau;4
Abhijit Banerjee;835
Robert Bruce Merrifield;25
Aharon Razin;9
Heinrich Ries;1
Ludwig Ramberg;0
Richard Hamilton;22422
Marston Morse;0
Shiraz Minwalla;394
Arthur Purdy Stout;3
Jay L. Lush;3
Nicolas Ambraseys;7
Ann Bishop;2
Theodore W. Schultz;0
Adam Frank;12478
Giacomo Rizzolatti;1452
Bart Bok;0
Josef Maria Eder;20
Anthony Zee;93
Curtis Tracy McMullen;0
Ruth Patrick;27
Tord Palander;2
Wilhelm Schlenk;2
Charles Antony Richard Hoare;0
Paul Cohn;11
Lee Willerman;3
Malcolm Kerr;12
Mikhail Lyubich;0
Meyer Jerison;2
Robert Millner Shackleton;1
Roger Blandford;27
Gheorghe Mihoc;7
Maurice Marie Alfred Couette;1
Cyril Clarke;11
Richard Susskind;109
Richard R. Beeman;0
Heinz Pagels;99
Gilbert Morgan Smith;2
Herbert Alexander Simon;0
Richard Montague;376
Pardis Sabeti;8826
Mildred Cohn;5
Susan Beth Horwitz;0
Mohamed Hashish;51
Paul Antoine Aristide Montel;0
Wesley R. Elsberry;3
John Wilson Moore;0
Joseph J. Kinyoun;0
Hans Eysenck;747
Utpal Banerjee;12
Chaudry Mohammad Aslam;37
Mikhail Kadets;1
Olga von Tauber;0
Clifford Berry;70
George A. Akerlof;0
Rose Peltesohn;0
Mubashir Hassan;786
Hb Jassin;0
Elliot Montroll;0
Glenn Allan Millikan;1
Timothy Leighton;9
Peter Grünberg;0
Abraham Nitzan;5
Wanda Farr;0
Brett P Giroir;0
Henry D Eyring;0
Ernst R. G. Eckert;14
Kathyrn Stuart McKinley;0
Lane P. Hughston;5
Alan M. Taylor;2
Angus Ellis Taylor;6
Adam Heller;462
Johnny Matson;369
James E. Meade;3
Otto Lehmann;2
David Shepherd Nivison;2
Bruce Ackerman;114
Arnold Kegel;63
Joan Daemen;4
Ljubov Rebane;0
Bernd Lucke;20758
Donald Fletcher Holmes;3
Werner Vogels;167
Robert D. Schreiber;8
Seweryn Chajtman;0
Greg Forbes;0
M. Laurance Morse;11
Harry Huskey;6
Richard Dawkins;585682
Santiago Ramón y Cajal;0
Stefan Th. Gries;13
Peter Robert Marler;3
Juris Hartmanis;15
Syed Mahmood Naqvi;10
Roman Juszkiewicz;8
Herbert Wechsler;1
Robion Kirby;18
Albert Baez;15
Eugene Galanter;11
Mark Aronoff;25
Harold C. Urey;0
Erwin Kreyszig;300
Liaqat Ali Khan;267279
Solon Irving Bailey;4
Paul Berg;165
Thomas Milton Rivers;2
Peter Ohearn;0
Eugen Aburel;2
Laurence Pearl;3
Richard Coates;8
Peter Clift;14
Masud Ahmad;55
Dimitri Egorov;2
Graham Budd;3
Reinhard Oehme;2
Jun Murai;41
Hans Brems;0
Boris Altschuler;0
Frederick Chapman Robbins;0
Yohanes Surya;3182
Akiva Yaglom;5
Eric R. Braverman;55
Konrad Nielsen;2
Carl R. Soderberg;1
Lars Peter Hansen;28
Brian Macwhinney;0
Victor Skumin;2
Peter Boettke;343
Julio Gea-Banacloche;11
Struther Arnott;1
Victor Branford;0
John Norman Mather;0
Clodoveo Ferri;13
John C. Haas;2
William Bradford Shockley;0
Marian Stamp Dawkins;5
Edward Lachapelle;0
George H. Ludwig;0
Stephen Hawking;3126076
Jean-Pierre Changeux;248
David P. Currie;10
Michael Barber;11166
Rudolph Pabus Cleveringa;0
Shere Hite;419
Hassler Whitney;0
W. Roger Graham;0
Tsvi Piran;3
Martin A. Pomerantz;1
Joel G. Colton;0
Gladys Dick;4
Richard Arenstorf;5
Andre Gunder Frank;224
Gerald Maurice Edelman;0
Vera Peters;5
Gerhard Herzberg;0
Jacob Marschak;24
Ronald Ross;262
William Pfefferle;0
Darryl S. Inaba;33
Munir Ahmad Khan;702
Asaph Hall Jr.;0
Willard Bennett;0
Alexei A. Abrikosov;0
John Wishart;5
Robert Lee Moore;27
Robert Lethbridge;6
Hallam L. Movius;1
Natalia Zavatskaya;0
Simon Penny;22
Paul Malliavin;22
Michael Bruno;5497
Clement D. Child;1
Charles Thom;0
Richard Dalitz;19
Charles Rosenberg;11
Anton Pannekoek;608
A. Cemal Eringen;1
Persi Diaconis;287
William T. Miller;0
Sean Michael Carroll;0
Mortimer Wheeler;173
Froilano de Mello;17
David Broomhead;7
Alexander Craig Aitken;0
David Julius;50
Richard N. Zare;0
Ronald Greeley;91
Robert Firestone;0
Helmut Zahn;15
Susan Miller Rambo;1
Byllye Avery;47
Johannes van der Corput;0
Trevor Swan;9
Markus Aspelmeyer;11
Lev Vaidman;39
Clive W.J. Granger;0
Hope A. Olson;5
Ronald Ernest Aitchison;6
David Rosenhan;117
John Wayne Mason;0
Michael Rapoport;36
Abdus Salam;18926
Werner Leinfellner;0
Paul Meehl;32
Derek Barton;29
Kathryn Stephenson;1
John Makepeace Bennett;14
Luc Montagnier;623
C. Kumar N. Patel;32
Virginia M. Alexander;1
Heinrich Hora;1
Uma Chowdhry;8
Alonzo Church;451
Prasad V. Bharatam;8
Safdar Kiyani;16
Nicholas A. Kotov;12
S. Francis Boys;33
Giovanni Arrighi;300
Sergei Lvovich Sobolev;0
Ziaowei Tang;0
Fred Allison;3
Parvez Butt;82
Lewis Thomas;432
Ikaros Bigi;0
Charles Glover Barkla;29
Alfred Henry Sturtevant;2
Michael C. J. Putnam;0
Moses Gomberg;19
Sherwin Nuland;0
Rajendran Raja;9
Robert M. Gray;10
H. Narayan Murthy;16
Albert Israel Schatz;1
Albert Bregman;14
Gopinath Kallianpur;1
Michael Waterman;50
Allan Chapman;57
Toshihide Maskawa;101
Georgij Georgiewitsch Jacobson;0
Wilhelm Altar;0
George A. Miller;47
Ilya Lifdhits;0
Ekkehart Schlicht;1
Michael J. Drake;224
George Piranian;4
Vicki Been;3
Doris M Cochran;0
Christiane Nüsslein-Volhard;0
Henry Taube;12
Otto H. Jacobs;0
H. David Politzer;0
Marilyn Strathern;569
Carsten Lund;5
William Vickrey;69
Shirley Jeffrey;1
Walter Dieckmann;0
Oskar Bolza;2
Ramakrishna Ramaswamy;1
Harold Clayton Urey;0
Ernst Adolph Guillemin;0
John Dabiri;48
Iain S. Duff;2
Pierre Capretz;112
Ronald Bracewell;0
Jennifer Rohn;43
Charles Oatley;0
Robert Macredie;0
Roy Vagelos;0
Hans Sennholz;88
Phillip Allen Sharp;65
Francis Lee Friedman;1
Anna Schwartz;104
John D. Roberts;2
P. Eline Slagboom;0
Albert Whitford;0
Gianni Dal Maso;5
Daniel Hale Williams;261
Brian O’brien;0
Thomas H. Bak;0
Andrew Liddle;0
Joan Bondurant;2
Mark G. Krein;0
Michael Kay;3002
James P. Allison;32
Richard Arnowitt;19
John Merlin Powis Smith;4
Robert Gray Gallager;0
Arthur Kornberg;134
Venkatraman Radhakrishnan;32
Oded Goldreich;35
Christopher T. Hill;9
Anatole Katok;0
Glenn W Burton;0
Harriet Brooks;24
Louis Leon Thurstone;14
George Chrystal;15
Jordan Ellenberg;484
Archie Waugh Straiton;4
Guido Castelnuovo;0
Lloyd Berkner;400
Paul Milgrom;27
Hans Fischer;712
Dan Slobin;34
Esther Takeuchi;2
Viacheslav Belavkin;13
John Quiggin;65
Elmer Belt;8
Julian Stanley Kenny;0
Mikhail Budyko;3
Ali Ansari;9116
Robert G. Edwards;183
Kiril Bratanov;10
Andrew Douglass;2
Hedley Marston;5
Dennis Sullivan;31
Frank R Mayo;0
Eugene F. Fama;0
Stanley Miller;547
Michel Raynaud;7
Gordon Pettengill;5
Claude E. Shannon;0
David Mumford;591
Gerard Lyons;11
Sarvadaman D. S. Chowla;0
William H. Stein;0
Robert T. Orr;0
Roel Nusse;0
Daniel Bovet;28
Stith Thompson;59
Colin Pittendrigh;6
Frédéric Joliot;0
Richard Lindzen;208
Clifford Geertz;1964
Julius Wagner-Jauregg;8
Irwin Rose;39
James L. Pharr;4
Nicolaas Govert de Bruijn;5
Jocelyne Couture-Nowak;24
Linda Braidwood;1
Edward Victor Appleton;72
Clellan Ford;0
William Julius Wilson;313
Forest Ray Moulton;6
Marshall Harvey Stone;6
Richard T. Snodgrass;4
Elkhonon Goldberg;80
Mikael Bols;1
Levi F. Noble;1
Sara Seager;1467
John A. Garraty;107
Joseph Slepian;0
Thomas Insel;0
Niels Ryberg Finsen;179
Paul Flory;32
Edward Laumann;2
Fakhri A. Bazzaz;11
Kathy A. Krendl;0
Carmen Reinhart;162
Alexandre Kirillov;14
Sir Grafton Elliot Smith;88
Luis Walter Alvarez;243
Edward Thomas Hall;5
Norman L. Johnson;0
Frederick Vernon Coville;27
Albert Ernest Kitson;0
Barry Mazur;142
Eduard Gaugler;0
Shige Peng;0
Joseph Gallian;62
Neil Shubin;4861
Ernesto Enkerlin;9
Raziuddin Siddiqui;0
Christof Wetterich;26
Michael D. Lockshin;8
Walter Noddack;3
David Milstein;9
Milomir Kovac;5
Richard Guy Condon;5
Mario J. Molina;241
Richard B. Mather;1
Allyn Abbott Young;13
Carl Rogers;16400
Ahmed Mohiuddin;26
Donald Ervin Knuth;0
Ingrid Daubechies;148
J. B. S. Haldane;0
Jack Oliver;3430
Ralph Bunche;413
Frank Watson Dyson;30
Ted Wragg;38
Digby McLaren;13
Gunnar Carlsson;15
Peter J. Fos;9
Georges Valiron;1
Wilbur Cortez Abbott;3
Peter Fibiger Bang;13
Michael Richard Lynch;4
Thomas Callister Hales;42
Rogers McVaugh;1
Willard Boyle;0
John Alexander Simpson;2
Bancroft Gherardi;1
Donald M. Crothers;0
Igor Yevgenyevich Tamm;0
Antonio Luque López;0
Rudolf Jaenisch;81
Christopher Sims;1
Valerie Flint;1
Glenn Theodore Seaborg;0
Shelton H. Davis;4
Dale T. Mortensen;131
Samuel Tolansky;9
Samuel Wagstaff;0
Neal R. Amundson;0
Harald zur Hausen;172
Sidney Altman;41
Marcos Moshinsky;102
Harold Kelley;22
John O'Keefe;0
William George MacCallum;2
Frank Cepollina;37
Cornelius Lanczos;52
Ruggero Maria Santilli;11
Karen Wynn;30
David H Cushing;0
Anwar Shaikh;182
Francis O. Schmitt;5
Archie Carr;106
Paul Sabatier;11
Mohammad Hashem Pesaran;0
Andrew J. Majda;0
Peter D Mitchell;0
Robert Ackman;4
Walter Rudolf Hess;265
Max Bodenstein;14
Philip Geoffrey Saffman;0
Benjamin F. Ward;3
David S. Slepian;0
Hartmut Surmann;7
Johnetta Cole;34
Frederick Jelinek;13
Albert Bernard Ackerman;0
Austin Mardon;6
Jayme Luiz Szwarcfiter;1
Vernon M. Ingram;3
Melvyn Goldstein;0
Tetiana Starodub;18
Nicholas Georgescu-Roegen;399
Bud Mishra;13
Lindon Eaves;6
Lee Segel;3
Don Lincoln;4381
Charles Foster Batchelder;0
Montgomery Knight;2
Jan Tinbergen;158
Wilhelm Wien;135
Malcolm Lloyd McCallum;0
Jos Van Der Meer;0
Clyde Wahrhaftig;0
Emil Grosswald;1
Kenneth Appel;24
Van C. Mow;9
James C. Kaufman;354
Mervyn Gotsman;3
Amelia Jones;219
Joel Emer;9
Norman Borlaug;5497
Hendrik de Wit;0
Alimuddin Zumla;71
Vannevar Bush;388
William Werner Boone;0
Robert Frascino;5
Louis Renault;2554
Kenneth John Frost;0
Guido Boggiani;342
Arthur Harden;24
Jon Bentley;1119
Alfred J. Marrow;8
George P Peterson;0
James Hopwood Jeans;301
Jacques Feldbau;0
Donald Melrose;0
Wilhelm Klingenberg;2
Ferid Murad;3107
Vasily Danilewsky;0
Akhtar Hameed Khan;333
Francis Sears;11
Tullio Regge;110
Roger Yate Stanier;0
Tom Trusky;68
John C. Baez;237
Elisabeth Noelle-Neumann;70
Peter David Lax;0
Sadegh Zibakalam;375603
Erec Stebbins;5
Graham Kendall;17
Bertil Ohlin;112
Elizabeth Loftus;875
Lloyd Pidgeon;0
Nelson Dunford;0
Rudolf Schnackenburg;2
Ellen Silbergelld;0
Hellmuth Stachel;8
Ivor Owen Grattan-Guinness;0
Sara Billey;2
Cecil Arthur Hoare;0
Leif Ryvarden;31
Amartya Sen;25901
Anne Fausto-Sterling;152
Miles Reid;84
George W. Snedecor;0
Faheem Hussain;120
Germain Marchadour;0
Allan R. Sandage;0
Arman Sedghi;3
Bernhard Thalheim;2
Frank A. Beach;6
David Abrahams;0
Simon Flexner;21
Sunil Mukhi;108
Herbert Benson;281
Chamovitz Daniel;0
Rosalyn Yalow;0
Alexander S. Wiener;1
Arthur Strong Wightman;0
Frank Lambert;160
Torsten Persson;6
John R. Vane;0
Charles Thomson Rees Wilson;81
Elizabeth Laird;14
Robert H. Crabtree;9
Harry Whittington;56
Mary Lura Sherrill;0
Riccardo Giacconi;49
Heinrich Mache;1
Aaron Pixton;0
James H. Clark;120
David John Wheeler;0
Augustin Deac;6
Joseph Pearce;1155
Joe L. Kincheloe;71
Nigel G. Stocks;2
Vineet Soni;2778
William Thomas Pecora;9
Alberto Mendelzon;0
Frank Pasquill;2
William Ralph Maxon;2
Paul Butler;1660
Walter Thirring;37
Patrick J. Hayes;1
Alfred R. Lindesmith;4
M. P. Parameswaran;58
Ivan Edward Sutherland;18
Charles Whitman Cross;0
Irving Geis;9
Jon Krosnick;9
Duncan M. Y. Sommerville;0
Daniel Bell;13996
Murray Roston;8
Robert Jacobson;1
W. Michael Hanemann;4
George J. Borjas;60
Harold Baily Dixon;1
William Campbell James Meredith;5
Barbara Askins;4
William Lipscomb;43
John Cacioppo;0
Yadolah Dodge;3
Jerome C. Hunsaker;0
John von Neumann;6838
Helen Taussig;0
Jack Balkin;101
Alice Augusta Ball;4
Shamit Kachru;24
khan. Edward Freeman;0
Alfred Rittmann;2
Charles S. Maier;4
Mario R. Capecchi;0
Paul J. Sachs;5
Petrus (Peter) Josephus Wilhelmus Debye;0
Eric A. Cornell;0
Ernst Boris Chain;208
Robert Griffiths;48
Charalambos D. Aliprantis;15
James Frazer;0
Herwig Kogelnik;7
Juan E. Gilbert;15
Artturi Ilmari Virtanen;0
Tracy Kay Camp;0
Glenn D. Paige;38
César Milstein;0
John C. Mather;290
Tekin Dereli;29
Karol Borsuk;0
Donald Justice;219
Lester Charles King;1
Norman Levinson;4
Bert F. Hoselitz;2
Benedict Anderson;2590
John Allen Eddy;0
Roderick MacKinnon;79
Svetlana Ivanovna Gerasimenko;0
Ravi Vakil;124
Alexandru Froda;7
Lorenzo Tenchini;0
Frank Schlesinger;3
Sylvain Cappell;5
John Saylor Coon;0
Harold Copp;1
Ayyub Guliyev;3
Lionel Marsh;0
Wilfried Schmid;2
Samar Mubarakmand;275
Kenneth Arrow;667
Victor Ivanovich Shestakov;0
Ahmed H. Zewail;0
Edgar T. Wherry;1
Lee Fitzgerald;3
Charles Albert Crampton;0
Anthony L. Komaroff;20
J. William Schopf;1
Thomas Lemke;34
Richard A. Brualdi;4
James J. Stoker;3
Sir Edward Victor Appleton;0
Elias M. Stein;61
Paul Delos Boyer;0
William M. Hartmann;10
Bridget Margaret Ogilvie;0
Henry Silver;3
John W. Lieb;1
Paul A. Samuelson;673
Andrea Rossi;1434
Jim Al-Khalili;7408
Ralph Linton;243
Milton Harris;8
Nicholas J. Percoco;0
Charles R. Bardeen;0
G. Michael Deeb;11
Mohammad Jalal Abbasi-Shavazi;52
Frank Philip Bowden;2
William Pitt Durfee;2
Maruti Ram Pedaprolu Murty;0
Sir James Whyte Black;43
Patrick Prosser;26
Gordon Moore;1275
Charles Lieber;0
Maria Adelaide Sneider;3
M. Mahadevappa;5
Robert C. Merton;273
Oscar Zariski;60
Russell Alan Hulse;22
James Henry Breasted;165
Francis J Anscombe;0
Leonid Grinin;6
E. Gene Smith;130
William Henry Mathews;2
Riaz Ahsan;12
Olu Oguibe;292
Gerald B. Whitham;4
David Crighton;7
Robert B Merrifield;0
Theodore M. Newcomb;0
David Tritton;0
Ralf Altmeyer;16
Abbas Aroua;93
Geoffrey Wilkinson;58
John Neulinger;5
T K Sreeprada Rao;0
Glenn Watkins;20
E. H. Moore;19
William Fulton;8
David B. Sarwer;0
Hilde Levi;0
James D. Foley;10
Frederick John Foakes-Jackson;0
Ferdinand Freudenstein;9
Jerry A. Hausman;13
Friedrich Tinner;5
William A. Sethares;0
Hafeez Hoorani;36
Jeffrey M. Friedman;23
Gerald M. Edelman;2
Mark Kac;50
Howard Alper;1
David Mark Hillis;0
Khurshid Ahmad;123
Pierre Curie;778
Sheldon Weinbaum;2
Kurt Mendelssohn;24
Julian Schwinger;327
Chuck Benbrook;6
Frances Stewart;20
Theodore Schultz;96
Peter Agre;126
Benjamin C Stark;0
Alexei Borodin;18
Arnold Wolfendale;30
Marius Romme;82
Constantino Tsallis;27
Adriana Hoffmann;45
Gordon Hammes;0
Gerald Crabtree;9
Jayashree Ramadas;4
Harry Edwards;39
Charles Bradfield Jr. Morrey;0
Marston Bates;12
Robert Koch;1864
Harry M. Tiebout;0
Abdullah Sadiq;261
Francis M. Fesmire;21
Chester Carlson;73
Herbert S. Gutowsky;2
Jordi Folch Pi;3
William Baumol;92
Ada E. Yonath;2
António Damasio;0
Victor M. Polterovich;0
Niels Henrik David Bohr;21931
Margaret Callahan;7
Evan Durbin;4
Charles Louis Alphonse Laveran;23
Christoph M. Schmidt;25
Norman Zabusky;2
Henry Ludwell Moore;0
William D. Phillips;0
Shimon Even;3
Charles Hyde Warren;4
Dan Voiculescu;453
Boyd Haley;186
James Lovelock;5111
Irving Friedman;0
Marian Smoluchowski;44
Edward L. Todd;0
Mark H. Overmars;7
Karl H. Pribram;536
E. Finley Carter;0
D. Carleton Gajdusek;0
Jack A. Apsche;7
Kyu-won Kim;0
Jean Piccard;9
Scott Aaronson;259
Ian Simmons;52
Na'im Akbar;0
Drew Halfmann;0
Michael Roukes;10
Fred Watson;46
Howard E. Brandt;0
Charles Algernon Parsons;193
Manuel Castells;3150
Anton Vilsmeier;4
Andreas Pfaltz;0
Gerhard Schmidt;1
Albert Einstein;17407800
Jonathan Peter Bowen;0
Lorne Babiuk;6
Nicholas Stern;0
James Mcgill Buchanan;0
Erich Bloch;6
Robert Allen Phillips;3
David A. Patterson;0
Graeme James Caughley;2
Louis Agricola Bauer;3
Vivian Carpenter;9
David Sankoff;2
A. F. K. Organski;0
Melvin Schwartz;0
Walter Zander;3
Giacomo Boni;111
Robert Vincent Hogg;0
Philip Jenkins;158
Steven Strogatz;719
Roger Garrison;178
Charles Tiebout;11
Vladimir Fock;45
Christophe Caloz;11
Gertrude Maud Robinson;0
Gerardus Sizoo;0
Johannes Letzmann;1
Alicia Oshlack;3
Anjan Chatterjee;165
Claude Berge;13
Anthony William Thomas;2
Jack Horkheimer;170
Paris Kanellakis;3
Abraham Seidenberg;1
Chris Wysopal;36
Evelyn M. Witkin;24
Florence Hedges;1
Elmer Ivan Applegate;4
Hector Ruiz;39
Ray Lannom Watts;0
Oleksiy Kartunov;4
Floyd K. Richtmyer;2
Pilar Gonzalbo;0
Helmut Erich Landsberg;0
Paul Dubreil;2
Manning Julian Dauer;0
Edgar Lobel;45
Eugenio Bianchi;12
Fawzia Fahim;51
Louis T. Wright;6
Benjamin Graham;13700
John Avise;18
Villiger Victor;0
William L. Jorgensen;4
Philippa Marrack;10
John Bardeen;632
Robert A. Sutermeister;0
George Bergman;6
Ralph Hirschmann;0
Ray C. Dougherty;21
Albert Erives;5
Peter Piot;20
Michael T. Wright;7
Richard Abraham Primus;0
Martinus Veltman;0
Angus Maddison;115
Craig Venter;5463
Standford Moore;0
M.S. Swaminathan;0
Thomas C. Südhof;0
Naomi Meara;0
Andrew Z. Fire;0
Gauss Moutinho Cordeiro;1
Steven Chu;21971
Nils Gustaf Dalén;0
Anna Semenovna Schchian;0
Hans-Martin Pawlowski;0
Emory Leon Chaffee;2
Victor Blanchard Scheffer;4
Adriana Uria Ocampo;0
Paul Crawford;5703
William Lorenz;11
Chandra Talpade Mohanty;305
Erwin Schrödinger;0
Carlo Rovelli;2742
Rick Wolff;9
Isaak Moiseevich Yaglom;0
David Anthony Vines;0
Glen E. Baxter;71
Marcelo Gleiser;33105
Richard Herrnstein;47
Yuen Poovarawan;71
Otto Wallach;24
Gopal Prasad;35
Nathan Myhrvold;2131
Helen Czerski;1065
Francis P. Filice;4
Christine King Farris;232
Sydney Selwyn;4
Carlo Somigliana;8
David Cass;5
Michael Braungart;1006
Bryce Dewitt;0
Carlos Bustamante;17398
John R. Hicks;0
Julius Blank;399
Peter Stone;772
Robert Hall;947
Pierre Dansereau;5
Merton Williams;110
Joseph Rychlak;0
David Deutsch;1323
Edward Wichers;0
Ernst Antevs;0
Ivan Fesenko;7
Hedvig Hricak;28
George Vernadsky;19
Catharine Cox;0
Cumrun Vafa;854
Delphine Mary Vera Parrott;0
Susan D. Shaw;1
Alexander Balankin;8
George Whitesides;0
Wilhelm Biltz;3
Mitchell Joachim;261
Karl Dietrich Bracher;29
Friedrich von Wieser;89
Steen Malte Willadsen;0
Sharam Kohan;2
William Morton Kahan;0
Lewis Fry Richardson;101
Henry Stapp;147
Gio Wiederhold;4
Frank B Jewett;0
Chandler Robbins;9
James Franck;80
Job Edward Lousley;1
H. C. Verma;50
Christopher Dye;13
Aram Nalbandyan;0
Peter Huttenlocher;0
William J. Dreyer;3
William Bascom;47
Edward Ginzton;3
Phillip Vallentine Tobias;0
Marion Cameron Gray;3
Dov Frohman;56
Kenneth Brinkhous;0
Frank Lauren Hitchcock;6
Gabriele Marranci;18
Walter Eucken;309
Luis Alvarez;832
Randy Wayne;10298
Georges Romme;0
Geoffrey West;308
Victor Conrad;7
Luc Vinet;0
Michael Behe;1450
Richard Timothy Hunt;0
Francis Harry Compton Crick;44
Gary Berntson;3
Hal Anger;2
David Vogan;23
Stanley Hoffmann;55
William H. Calvin;4
Aravind Joshi;24
Harry Wheeler;387
August F. Foerste;0
Claude Cohen-Tannoudji;238
Charles Anderson;26
Colin Pillinger;165
David Crystal;4608
Raghu Raj Bahadur;17
Lawrence Krauss;9725
John Robert Cobb;1
Arne Beurling;16
David Canfield Smith;2
Maisie Carr;2
Petru Bogdan;5
Leonard Carmichael;5
Jared Mason Diamond;33
Friedrich Bergius;8
Demetrios Christodoulou;66
Ugo Fano;28
Hisashi Kuno;0
Sir William Ramsay;0
Morris Hirsch;11
Alexander Kordyuk;0
Jonathan Elphick;14
Ralph M. Steinman;159
Johannes Stark;256
Torey L. Hayden;0
Jerome H Saltzer;0
Pierre Robert Colas;0
Jonathan Haidt;2832
Mehrdad Abedi;3
Saleem Ali;58
Irving Stoy Reed;0
Mikhail Kryukov;0
Simon Conway Morris;115
Randall Fontes;24
Robert Runnels Williams;2
Herbert Wilf;34
Todd Martinez;8839
John Ball;1163
P.R. Barchas;0
Susan Watts;24
